Date,Year,Day,Hour_Min,Sev Temp 1,Sev Temp 2,Sev Temp 3,Sev Temp 4,Sev Temp 5,Sev Temp 6,Sev PA 1,Sev PA 2,Sev PA 3,Sev PA 4,Sev PA 5,Sev PA 6,Sev Calc. VWC 1,Sev Calc. VWC 2,Sev Calc. VWC 3,Sev Calc. VWC 4,Sev Calc. VWC 5,Sev Calc. VWC 6
15-Sep-2010 21:00,2010,258,2100,4.91,3.90,4.44,5.35,4.82,5.61,41.92,40.75,39.92,33.58,25.24,41.71,61.70,58.04,55.58,38.42,20.96,61.04
15-Sep-2010 21:30,2010,258,2130,4.93,3.89,4.37,5.32,4.79,5.57,41.92,40.75,39.92,33.58,25.24,41.71,61.70,58.10,55.58,38.42,20.96,61.04
15-Sep-2010 22:00,2010,258,2200,4.93,3.88,4.30,5.28,4.73,5.55,41.92,40.76,39.92,33.58,25.24,41.71,61.70,58.10,55.58,38.42,20.96,61.04
15-Sep-2010 22:30,2010,258,2230,4.93,3.86,4.23,5.26,4.68,5.52,41.92,40.76,39.93,33.58,25.24,41.71,61.70,58.10,55.58,38.42,20.96,61.04
15-Sep-2010 23:00,2010,258,2300,4.93,3.84,4.17,5.23,4.62,5.46,41.92,40.76,39.93,33.59,25.24,41.72,61.70,58.10,55.58,38.42,20.96,61.04
15-Sep-2010 23:30,2010,258,2330,4.92,3.82,4.07,5.18,4.56,5.35,41.92,40.76,39.93,33.59,25.24,41.72,61.70,58.10,55.58,38.42,20.96,61.04
16-Sep-2010 00:00,2010,258,2400,4.89,3.79,3.97,5.13,4.47,5.27,41.93,40.76,39.93,33.59,25.25,41.72,61.70,58.10,55.58,38.42,20.96,61.04
16-Sep-2010 00:30,2010,259,30,4.86,3.76,3.88,5.08,4.39,5.24,41.93,40.77,39.93,33.59,25.25,41.72,61.70,58.10,55.58,38.42,20.96,61.04
16-Sep-2010 01:00,2010,259,100,4.83,3.74,3.81,5.03,4.31,5.21,41.93,40.77,39.94,33.59,25.25,41.73,61.70,58.10,55.58,38.42,20.96,61.10
16-Sep-2010 01:30,2010,259,130,4.80,3.72,3.78,4.99,4.25,5.19,41.94,40.77,39.94,33.60,25.25,41.73,61.76,58.16,55.64,38.42,20.96,61.10
16-Sep-2010 02:00,2010,259,200,4.77,3.70,3.75,4.95,4.20,5.16,41.94,40.78,39.94,33.60,25.25,41.73,61.76,58.16,55.64,38.42,20.96,61.10
16-Sep-2010 02:30,2010,259,230,4.74,3.67,3.72,4.92,4.15,5.12,41.94,40.78,39.94,33.60,25.25,41.73,61.76,58.16,55.64,38.42,20.96,61.10
16-Sep-2010 03:00,2010,259,300,4.72,3.65,3.68,4.89,4.10,5.06,41.94,40.78,39.94,33.60,25.26,41.73,61.76,58.16,55.64,38.42,20.96,61.10
16-Sep-2010 03:30,2010,259,330,4.69,3.62,3.65,4.86,4.06,5.02,41.95,40.79,39.94,33.61,25.26,41.73,61.76,58.16,55.64,38.48,20.96,61.10
16-Sep-2010 04:00,2010,259,400,4.66,3.61,3.61,4.83,4.02,4.98,41.95,40.79,39.94,33.61,25.26,41.73,61.76,58.16,55.64,38.48,20.96,61.10
16-Sep-2010 04:30,2010,259,430,4.63,3.58,3.58,4.80,3.97,4.93,41.95,40.79,39.95,33.61,25.26,41.73,61.76,58.16,55.64,38.48,20.96,61.10
16-Sep-2010 05:00,2010,259,500,4.60,3.56,3.54,4.76,3.93,4.89,41.96,40.79,39.95,33.62,25.26,41.73,61.82,58.16,55.64,38.48,20.96,61.10
16-Sep-2010 05:30,2010,259,530,4.57,3.54,3.52,4.73,3.89,4.87,41.96,40.79,39.95,33.62,25.26,41.74,61.82,58.22,55.64,38.48,20.96,61.10
16-Sep-2010 06:00,2010,259,600,4.54,3.53,3.51,4.71,3.86,4.85,41.96,40.80,39.95,33.62,25.27,41.74,61.82,58.22,55.64,38.48,20.96,61.10
16-Sep-2010 06:30,2010,259,630,4.51,3.51,3.50,4.68,3.84,4.84,41.96,40.80,39.95,33.63,25.27,41.74,61.82,58.22,55.64,38.48,20.96,61.10
16-Sep-2010 07:00,2010,259,700,4.49,3.50,3.50,4.66,3.82,4.83,42.00,40.80,39.95,33.63,25.27,41.75,61.94,58.22,55.64,38.54,20.96,61.16
16-Sep-2010 07:30,2010,259,730,4.47,3.49,3.50,4.63,3.82,4.81,42.14,40.81,39.96,33.67,25.28,41.75,62.36,58.28,55.70,38.60,21.02,61.16
16-Sep-2010 08:00,2010,259,800,4.45,3.48,3.50,4.61,3.82,4.80,42.21,40.83,39.97,33.70,25.29,41.75,62.60,58.34,55.70,38.66,21.02,61.16
16-Sep-2010 08:30,2010,259,830,4.44,3.46,3.51,4.60,3.83,4.79,42.30,40.87,39.98,33.73,25.29,41.75,62.84,58.46,55.76,38.78,21.02,61.16
16-Sep-2010 09:00,2010,259,900,4.44,3.45,3.52,4.59,3.83,4.80,42.34,40.92,39.98,33.76,25.30,41.75,63.02,58.58,55.76,38.84,21.02,61.16
16-Sep-2010 09:30,2010,259,930,4.43,3.44,3.53,4.58,3.83,4.81,42.40,40.95,40.00,33.80,25.30,41.76,63.20,58.70,55.76,38.90,21.02,61.16
16-Sep-2010 10:00,2010,259,1000,4.41,3.44,3.55,4.57,3.85,4.84,42.51,40.99,40.01,33.85,25.31,41.76,63.56,58.82,55.82,39.08,21.08,61.16
16-Sep-2010 10:30,2010,259,1030,4.40,3.44,3.59,4.57,3.88,4.88,42.58,41.04,40.03,33.93,25.31,41.76,63.74,58.94,55.88,39.26,21.08,61.16
16-Sep-2010 11:00,2010,259,1100,4.41,3.45,3.63,4.58,3.91,4.94,42.65,41.09,40.07,34.04,25.33,41.76,63.98,59.12,56.00,39.50,21.08,61.16
16-Sep-2010 11:30,2010,259,1130,4.42,3.45,3.68,4.59,3.95,4.99,42.68,41.13,40.11,34.15,25.33,41.76,64.10,59.24,56.12,39.80,21.08,61.16
16-Sep-2010 12:00,2010,259,1200,4.43,3.47,3.73,4.59,4.01,5.05,42.70,41.16,40.14,34.25,25.34,41.76,64.16,59.30,56.18,40.04,21.08,61.16
16-Sep-2010 12:30,2010,259,1230,4.43,3.48,3.79,4.61,4.06,5.10,42.72,41.18,40.17,34.35,25.34,41.76,64.22,59.36,56.30,40.28,21.14,61.16
16-Sep-2010 13:00,2010,259,1300,4.45,3.49,3.85,4.63,4.10,5.18,42.76,41.20,40.22,34.49,25.34,41.76,64.34,59.42,56.48,40.64,21.14,61.16
16-Sep-2010 13:30,2010,259,1330,4.48,3.51,3.94,4.65,4.17,5.23,42.78,41.22,40.25,34.60,25.35,41.75,64.40,59.48,56.54,40.94,21.14,61.16
16-Sep-2010 14:00,2010,259,1400,4.50,3.53,4.01,4.69,4.23,5.29,42.80,41.22,40.28,34.71,25.35,41.75,64.46,59.54,56.66,41.18,21.14,61.16
16-Sep-2010 14:30,2010,259,1430,4.53,3.53,4.07,4.71,4.31,5.32,42.84,41.24,40.32,34.93,25.35,41.75,64.64,59.54,56.78,41.78,21.14,61.16
16-Sep-2010 15:00,2010,259,1500,4.56,3.54,4.12,4.74,4.38,5.35,42.87,41.27,40.40,35.20,25.35,41.75,64.70,59.66,57.02,42.44,21.14,61.16
16-Sep-2010 15:30,2010,259,1530,4.59,3.55,4.17,4.77,4.45,5.39,42.95,41.33,40.57,35.63,25.36,41.75,65.00,59.84,57.50,43.58,21.14,61.16
16-Sep-2010 16:00,2010,259,1600,4.62,3.57,4.21,4.80,4.54,5.41,42.99,41.38,40.71,35.99,25.38,41.75,65.06,59.96,57.92,44.48,21.20,61.16
16-Sep-2010 16:30,2010,259,1630,4.64,3.57,4.26,4.82,4.60,5.44,43.05,41.57,40.93,36.54,25.41,41.75,65.30,60.56,58.64,45.98,21.20,61.16
16-Sep-2010 17:00,2010,259,1700,4.66,3.59,4.31,4.84,4.68,5.48,43.07,41.81,41.03,37.49,25.44,41.76,65.36,61.34,58.94,48.62,21.32,61.16
16-Sep-2010 17:30,2010,259,1730,4.68,3.62,4.35,4.87,4.75,5.51,43.08,41.97,41.07,38.16,25.46,41.76,65.36,61.82,59.06,50.48,21.32,61.16
16-Sep-2010 18:00,2010,259,1800,4.69,3.64,4.37,4.88,4.78,5.50,43.08,42.06,41.09,38.52,25.47,41.76,65.42,62.12,59.12,51.50,21.32,61.16
16-Sep-2010 18:30,2010,259,1830,4.71,3.66,4.39,4.89,4.79,5.51,43.09,42.11,41.11,38.78,25.47,41.76,65.42,62.30,59.18,52.22,21.32,61.16
16-Sep-2010 19:00,2010,259,1900,4.73,3.68,4.41,4.89,4.82,5.50,43.11,42.24,41.15,39.64,25.50,41.76,65.48,62.72,59.30,54.74,21.38,61.16
16-Sep-2010 19:30,2010,259,1930,4.75,3.70,4.42,4.90,4.87,5.47,43.12,42.33,41.21,40.28,25.54,41.76,65.54,62.96,59.48,56.60,21.44,61.16
16-Sep-2010 20:00,2010,259,2000,4.74,3.72,4.39,4.90,4.87,5.43,43.13,42.35,41.22,40.41,25.55,41.76,65.54,63.02,59.54,57.02,21.50,61.16
16-Sep-2010 20:30,2010,259,2030,4.73,3.73,4.35,4.89,4.85,5.38,43.14,42.36,41.24,40.55,25.57,41.76,65.60,63.08,59.54,57.44,21.50,61.22
16-Sep-2010 21:00,2010,259,2100,4.70,3.73,4.29,4.88,4.83,5.32,43.15,42.37,41.25,40.58,25.57,41.76,65.60,63.08,59.60,57.56,21.50,61.22
16-Sep-2010 21:30,2010,259,2130,4.67,3.73,4.21,4.86,4.80,5.28,43.15,42.37,41.25,40.57,25.58,41.77,65.60,63.14,59.60,57.50,21.50,61.22
16-Sep-2010 22:00,2010,259,2200,4.64,3.72,4.15,4.84,4.75,5.22,43.16,42.38,41.26,40.53,25.58,41.77,65.66,63.14,59.60,57.38,21.50,61.22
16-Sep-2010 22:30,2010,259,2230,4.60,3.71,4.09,4.83,4.71,5.16,43.16,42.38,41.26,40.48,25.58,41.77,65.66,63.14,59.66,57.26,21.50,61.22
16-Sep-2010 23:00,2010,259,2300,4.56,3.70,4.02,4.78,4.64,5.10,43.17,42.39,41.26,40.44,25.58,41.77,65.66,63.14,59.66,57.14,21.56,61.22
16-Sep-2010 23:30,2010,259,2330,4.53,3.69,3.97,4.77,4.60,5.05,43.17,42.39,41.27,40.40,25.58,41.77,65.66,63.14,59.66,57.02,21.56,61.22
17-Sep-2010 00:00,2010,259,2400,4.49,3.68,3.91,4.75,4.55,4.99,43.18,42.39,41.27,40.37,25.58,41.77,65.72,63.20,59.66,56.90,21.56,61.22
17-Sep-2010 00:30,2010,260,30,4.45,3.67,3.85,4.72,4.49,4.92,43.18,42.40,41.27,40.33,25.58,41.78,65.72,63.20,59.66,56.78,21.56,61.22
17-Sep-2010 01:00,2010,260,100,4.41,3.65,3.80,4.70,4.44,4.86,43.19,42.40,41.27,40.28,25.58,41.78,65.72,63.20,59.66,56.66,21.56,61.22
17-Sep-2010 01:30,2010,260,130,4.37,3.64,3.74,4.67,4.38,4.80,43.19,42.40,41.28,40.23,25.58,41.78,65.72,63.20,59.66,56.48,21.56,61.22
17-Sep-2010 02:00,2010,260,200,4.32,3.62,3.69,4.64,4.33,4.74,43.19,42.41,41.28,40.19,25.58,41.78,65.72,63.20,59.66,56.36,21.56,61.22
17-Sep-2010 02:30,2010,260,230,4.29,3.60,3.65,4.62,4.28,4.69,43.20,42.41,41.28,40.16,25.58,41.78,65.78,63.20,59.66,56.30,21.56,61.22
17-Sep-2010 03:00,2010,260,300,4.26,3.59,3.61,4.60,4.23,4.65,43.20,42.41,41.28,40.15,25.59,41.78,65.78,63.26,59.66,56.24,21.56,61.28
17-Sep-2010 03:30,2010,260,330,4.22,3.57,3.58,4.57,4.19,4.61,43.20,42.41,41.28,40.14,25.59,41.78,65.78,63.26,59.66,56.24,21.56,61.28
17-Sep-2010 04:00,2010,260,400,4.20,3.56,3.55,4.55,4.15,4.58,43.21,42.42,41.28,40.13,25.59,41.79,65.78,63.26,59.66,56.18,21.56,61.28
17-Sep-2010 04:30,2010,260,430,4.17,3.54,3.54,4.54,4.12,4.55,43.21,42.42,41.28,40.12,25.59,41.79,65.78,63.26,59.66,56.18,21.56,61.28
17-Sep-2010 05:00,2010,260,500,4.15,3.53,3.52,4.52,4.09,4.51,43.21,42.42,41.28,40.10,25.59,41.79,65.84,63.26,59.66,56.12,21.56,61.28
17-Sep-2010 05:30,2010,260,530,4.13,3.51,3.50,4.50,4.07,4.49,43.22,42.42,41.28,40.08,25.60,41.79,65.84,63.26,59.72,56.06,21.56,61.28
17-Sep-2010 06:00,2010,260,600,4.11,3.50,3.50,4.48,4.05,4.46,43.22,42.42,41.28,40.08,25.60,41.79,65.84,63.26,59.72,56.06,21.56,61.28
17-Sep-2010 06:30,2010,260,630,4.09,3.48,3.49,4.47,4.03,4.43,43.22,42.42,41.28,40.07,25.60,41.79,65.84,63.26,59.72,56.00,21.56,61.28
17-Sep-2010 07:00,2010,260,700,4.08,3.47,3.48,4.46,4.01,4.40,43.22,42.43,41.28,40.06,25.60,41.79,65.84,63.26,59.72,56.00,21.56,61.28
17-Sep-2010 07:30,2010,260,730,4.06,3.46,3.46,4.44,3.99,4.37,43.22,42.43,41.28,40.05,25.60,41.79,65.84,63.32,59.72,55.94,21.56,61.28
17-Sep-2010 08:00,2010,260,800,4.04,3.44,3.45,4.42,3.98,4.35,43.23,42.43,41.28,40.04,25.61,41.79,65.84,63.32,59.72,55.94,21.56,61.28
17-Sep-2010 08:30,2010,260,830,4.02,3.42,3.43,4.40,3.97,4.33,43.23,42.43,41.28,40.03,25.61,41.79,65.90,63.32,59.72,55.88,21.56,61.28
17-Sep-2010 09:00,2010,260,900,4.00,3.41,3.43,4.38,3.96,4.34,43.23,42.43,41.28,40.03,25.61,41.79,65.90,63.32,59.72,55.88,21.56,61.28
17-Sep-2010 09:30,2010,260,930,4.00,3.41,3.44,4.37,3.96,4.36,43.23,42.43,41.28,40.01,25.61,41.79,65.90,63.32,59.72,55.82,21.56,61.28
17-Sep-2010 10:00,2010,260,1000,4.01,3.41,3.49,4.37,3.97,4.42,43.23,42.43,41.28,39.99,25.61,41.80,65.90,63.32,59.66,55.76,21.56,61.28
17-Sep-2010 10:30,2010,260,1030,4.04,3.41,3.59,4.38,3.99,4.53,43.23,42.43,41.27,39.96,25.61,41.79,65.90,63.32,59.66,55.70,21.62,61.28
17-Sep-2010 11:00,2010,260,1100,4.10,3.44,3.69,4.43,4.05,4.65,43.23,42.43,41.26,39.94,25.61,41.79,65.90,63.32,59.66,55.64,21.62,61.28
17-Sep-2010 11:30,2010,260,1130,4.17,3.47,3.81,4.46,4.10,4.75,43.23,42.43,41.26,39.92,25.61,41.79,65.90,63.26,59.60,55.58,21.62,61.28
17-Sep-2010 12:00,2010,260,1200,4.25,3.50,3.92,4.50,4.16,4.90,43.23,42.42,41.25,39.90,25.61,41.79,65.84,63.26,59.60,55.52,21.62,61.28
17-Sep-2010 12:30,2010,260,1230,4.36,3.56,4.08,4.56,4.25,5.06,43.22,42.42,41.25,39.87,25.61,41.79,65.84,63.26,59.60,55.40,21.62,61.28
17-Sep-2010 13:00,2010,260,1300,4.48,3.60,4.21,4.60,4.32,5.18,43.22,42.41,41.24,39.84,25.61,41.78,65.84,63.26,59.54,55.34,21.62,61.28
17-Sep-2010 13:30,2010,260,1330,4.56,3.64,4.29,4.65,4.40,5.28,43.21,42.41,41.24,39.82,25.61,41.78,65.84,63.26,59.54,55.28,21.62,61.22
17-Sep-2010 14:00,2010,260,1400,4.70,3.70,4.42,4.72,4.47,5.47,43.21,42.39,41.23,39.78,25.61,41.78,65.78,63.14,59.54,55.16,21.62,61.22
17-Sep-2010 14:30,2010,260,1430,4.84,3.77,4.51,4.80,4.55,5.57,43.20,42.37,41.22,39.74,25.61,41.77,65.78,63.14,59.48,55.04,21.56,61.22
17-Sep-2010 15:00,2010,260,1500,4.93,3.83,4.56,4.89,4.59,5.67,43.20,42.36,41.22,39.70,25.61,41.77,65.78,63.08,59.48,54.92,21.56,61.22
17-Sep-2010 15:30,2010,260,1530,5.01,3.86,4.59,4.96,4.63,5.75,43.19,42.35,41.21,39.66,25.61,41.77,65.72,63.08,59.48,54.80,21.56,61.22
17-Sep-2010 16:00,2010,260,1600,5.06,3.89,4.60,4.98,4.66,5.84,43.19,42.35,41.21,39.61,25.61,41.77,65.72,63.02,59.48,54.62,21.56,61.22
17-Sep-2010 16:30,2010,260,1630,5.09,3.87,4.63,4.98,4.68,5.92,43.19,42.34,41.20,39.57,25.61,41.77,65.72,63.02,59.42,54.50,21.56,61.22
17-Sep-2010 17:00,2010,260,1700,5.10,3.87,4.65,4.98,4.69,5.95,43.19,42.33,41.19,39.53,25.60,41.77,65.72,63.02,59.42,54.38,21.56,61.22
17-Sep-2010 17:30,2010,260,1730,5.11,3.86,4.65,4.98,4.70,5.96,43.19,42.33,41.19,39.48,25.60,41.77,65.72,62.96,59.42,54.26,21.56,61.22
17-Sep-2010 18:00,2010,260,1800,5.10,3.85,4.63,4.98,4.70,5.92,43.19,42.33,41.18,39.44,25.60,41.76,65.72,62.96,59.36,54.14,21.56,61.22
17-Sep-2010 18:30,2010,260,1830,5.09,3.82,4.58,4.98,4.67,5.86,43.19,42.33,41.17,39.41,25.60,41.76,65.78,62.96,59.36,54.08,21.56,61.22
17-Sep-2010 19:00,2010,260,1900,5.06,3.80,4.52,4.96,4.65,5.75,43.20,42.33,41.17,39.38,25.60,41.77,65.78,62.96,59.36,53.96,21.56,61.22
17-Sep-2010 19:30,2010,260,1930,5.00,3.77,4.43,4.93,4.62,5.61,43.20,42.33,41.17,39.35,25.60,41.77,65.78,62.96,59.36,53.90,21.56,61.22
17-Sep-2010 20:00,2010,260,2000,4.94,3.73,4.32,4.89,4.57,5.44,43.21,42.33,41.17,39.32,25.59,41.77,65.78,63.02,59.36,53.78,21.56,61.22
17-Sep-2010 20:30,2010,260,2030,4.84,3.68,4.17,4.84,4.49,5.24,43.21,42.34,41.17,39.31,25.59,41.77,65.84,63.02,59.36,53.78,21.56,61.22
17-Sep-2010 21:00,2010,260,2100,4.72,3.61,4.00,4.78,4.40,5.04,43.22,42.34,41.17,39.29,25.59,41.78,65.84,63.02,59.36,53.72,21.56,61.22
17-Sep-2010 21:30,2010,260,2130,4.60,3.56,3.82,4.72,4.29,4.85,43.23,42.34,41.18,39.28,25.59,41.78,65.84,63.02,59.36,53.66,21.56,61.22
17-Sep-2010 22:00,2010,260,2200,4.48,3.50,3.64,4.65,4.17,4.67,43.23,42.35,41.18,39.28,25.60,41.78,65.90,63.02,59.36,53.66,21.56,61.28
17-Sep-2010 22:30,2010,260,2230,4.34,3.44,3.46,4.57,4.04,4.48,43.24,42.35,41.18,39.27,25.60,41.79,65.90,63.02,59.42,53.66,21.56,61.28
17-Sep-2010 23:00,2010,260,2300,4.20,3.38,3.28,4.49,3.90,4.28,43.25,42.35,41.19,39.26,25.60,41.79,65.96,63.08,59.42,53.60,21.56,61.28
17-Sep-2010 23:30,2010,260,2330,4.06,3.32,3.09,4.41,3.77,4.08,43.26,42.36,41.19,39.24,25.60,41.80,65.96,63.08,59.42,53.54,21.56,61.28
18-Sep-2010 00:00,2010,260,2400,3.92,3.25,2.92,4.34,3.64,3.89,43.26,42.36,41.20,39.22,25.61,41.80,65.96,63.08,59.42,53.48,21.56,61.34
18-Sep-2010 00:30,2010,261,30,3.79,3.19,2.76,4.26,3.52,3.71,43.27,42.36,41.20,39.20,25.61,41.81,66.02,63.08,59.42,53.48,21.56,61.34
18-Sep-2010 01:00,2010,261,100,3.67,3.13,2.63,4.19,3.40,3.55,43.28,42.33,41.20,39.19,25.61,41.81,66.02,62.96,59.42,53.42,21.56,61.34
18-Sep-2010 01:30,2010,261,130,3.55,3.08,2.50,4.12,3.30,3.39,43.28,42.31,41.20,39.19,25.61,41.82,66.02,62.90,59.48,53.42,21.56,61.34
18-Sep-2010 02:00,2010,261,200,3.44,3.03,2.39,4.05,3.19,3.24,43.29,42.30,41.21,39.18,25.61,41.82,66.08,62.90,59.48,53.36,21.62,61.40
18-Sep-2010 02:30,2010,261,230,3.33,2.98,2.29,3.98,3.10,3.11,43.30,42.30,41.21,39.17,25.61,41.83,66.08,62.90,59.48,53.36,21.62,61.40
18-Sep-2010 03:00,2010,261,300,3.23,2.94,2.21,3.91,3.01,2.98,43.30,42.30,41.21,39.17,25.61,41.83,66.08,62.90,59.48,53.36,21.62,61.40
18-Sep-2010 03:30,2010,261,330,3.14,2.90,2.12,3.85,2.93,2.87,43.31,42.29,41.21,39.17,25.61,41.83,66.14,62.84,59.48,53.36,21.62,61.40
18-Sep-2010 04:00,2010,261,400,3.05,2.86,2.05,3.78,2.86,2.77,43.31,42.30,41.21,39.16,25.61,41.84,66.14,62.84,59.48,53.36,21.62,61.40
18-Sep-2010 04:30,2010,261,430,2.97,2.82,1.99,3.72,2.78,2.67,43.32,42.30,41.22,39.16,25.61,41.84,66.14,62.90,59.48,53.30,21.62,61.46
18-Sep-2010 05:00,2010,261,500,2.89,2.78,1.93,3.66,2.72,2.59,43.32,42.30,41.22,39.16,25.62,41.84,66.14,62.90,59.48,53.30,21.62,61.46
18-Sep-2010 05:30,2010,261,530,2.82,2.75,1.87,3.60,2.66,2.50,43.32,42.30,41.22,39.16,25.62,41.85,66.20,62.90,59.48,53.30,21.62,61.46
18-Sep-2010 06:00,2010,261,600,2.75,2.71,1.82,3.54,2.60,2.43,43.33,42.30,41.22,39.16,25.62,41.85,66.20,62.90,59.48,53.30,21.62,61.46
18-Sep-2010 06:30,2010,261,630,2.69,2.67,1.77,3.49,2.55,2.37,43.33,42.30,41.22,39.16,25.62,41.85,66.20,62.90,59.48,53.30,21.62,61.46
18-Sep-2010 07:00,2010,261,700,2.63,2.64,1.73,3.44,2.50,2.32,43.33,42.30,41.21,39.16,25.62,41.85,66.20,62.90,59.48,53.30,21.62,61.46
18-Sep-2010 07:30,2010,261,730,2.58,2.61,1.69,3.39,2.45,2.26,43.33,42.30,41.21,39.16,25.62,41.86,66.20,62.90,59.48,53.30,21.62,61.46
18-Sep-2010 08:00,2010,261,800,2.54,2.58,1.66,3.34,2.41,2.21,43.34,42.30,41.21,39.16,25.62,41.86,66.20,62.90,59.48,53.36,21.62,61.52
18-Sep-2010 08:30,2010,261,830,2.49,2.55,1.63,3.30,2.37,2.20,43.34,42.30,41.21,39.17,25.61,41.86,66.26,62.90,59.48,53.36,21.62,61.52
18-Sep-2010 09:00,2010,261,900,2.45,2.53,1.61,3.26,2.33,2.20,43.34,42.30,41.21,39.17,25.62,41.86,66.26,62.90,59.48,53.36,21.62,61.52
18-Sep-2010 09:30,2010,261,930,2.42,2.50,1.60,3.22,2.29,2.27,43.34,42.30,41.21,39.18,25.62,41.87,66.26,62.90,59.48,53.36,21.62,61.52
18-Sep-2010 10:00,2010,261,1000,2.41,2.49,1.62,3.18,2.26,2.37,43.34,42.30,41.21,39.19,25.62,41.87,66.26,62.90,59.48,53.42,21.62,61.52
18-Sep-2010 10:30,2010,261,1030,2.40,2.47,1.66,3.15,2.22,2.48,43.35,42.30,41.21,39.20,25.62,41.87,66.26,62.90,59.48,53.42,21.62,61.52
18-Sep-2010 11:00,2010,261,1100,2.43,2.47,1.73,3.14,2.19,2.61,43.34,42.30,41.21,39.21,25.63,41.86,66.26,62.90,59.48,53.48,21.62,61.52
18-Sep-2010 11:30,2010,261,1130,2.48,2.49,1.86,3.15,2.17,2.78,43.34,42.30,41.21,39.22,25.63,41.86,66.26,62.90,59.48,53.48,21.62,61.52
18-Sep-2010 12:00,2010,261,1200,2.57,2.52,2.01,3.17,2.16,2.96,43.34,42.29,41.21,39.22,25.64,41.86,66.20,62.84,59.48,53.48,21.62,61.52
18-Sep-2010 12:30,2010,261,1230,2.68,2.55,2.19,3.21,2.17,3.14,43.33,42.29,41.21,39.22,25.64,41.86,66.20,62.84,59.48,53.48,21.62,61.52
18-Sep-2010 13:00,2010,261,1300,2.82,2.61,2.36,3.27,2.19,3.34,43.32,42.28,41.20,39.22,25.64,41.86,66.20,62.84,59.48,53.48,21.62,61.46
18-Sep-2010 13:30,2010,261,1330,2.97,2.66,2.54,3.34,2.28,3.55,43.31,42.27,41.20,39.21,25.63,41.85,66.14,62.78,59.42,53.48,21.62,61.46
18-Sep-2010 14:00,2010,261,1400,3.13,2.73,2.70,3.46,2.40,3.77,43.31,42.27,41.20,39.20,25.63,41.85,66.14,62.78,59.42,53.48,21.62,61.46
18-Sep-2010 14:30,2010,261,1430,3.30,2.81,2.85,3.62,2.55,4.01,43.30,42.26,41.19,39.19,25.63,41.84,66.08,62.78,59.42,53.42,21.62,61.46
18-Sep-2010 15:00,2010,261,1500,3.47,2.89,3.00,3.79,2.72,4.24,43.29,42.25,41.18,39.18,25.63,41.84,66.08,62.72,59.42,53.42,21.62,61.46
18-Sep-2010 15:30,2010,261,1530,3.63,2.96,3.13,3.93,2.89,4.46,43.28,42.25,41.18,39.17,25.62,41.84,66.02,62.72,59.36,53.36,21.62,61.40
18-Sep-2010 16:00,2010,261,1600,3.76,3.01,3.27,4.02,3.06,4.64,43.27,42.25,41.17,39.16,25.62,41.83,66.02,62.72,59.36,53.30,21.62,61.40
18-Sep-2010 16:30,2010,261,1630,3.87,3.04,3.40,4.08,3.21,4.78,43.27,42.18,41.16,39.14,25.61,41.83,66.02,62.48,59.36,53.24,21.62,61.40
18-Sep-2010 17:00,2010,261,1700,3.96,3.06,3.52,4.13,3.35,4.89,43.26,42.16,41.16,39.11,25.61,41.82,65.96,62.42,59.30,53.18,21.56,61.40
18-Sep-2010 17:30,2010,261,1730,4.05,3.09,3.61,4.18,3.48,4.97,43.26,42.16,41.15,39.09,25.60,41.82,65.96,62.42,59.30,53.12,21.56,61.34
18-Sep-2010 18:00,2010,261,1800,4.10,3.08,3.65,4.23,3.59,4.99,43.26,42.16,41.15,39.07,25.60,41.82,65.96,62.42,59.30,53.06,21.56,61.34
18-Sep-2010 18:30,2010,261,1830,4.13,3.07,3.64,4.25,3.65,4.93,43.26,42.16,41.15,39.05,25.59,41.81,65.96,62.42,59.30,53.00,21.56,61.34
18-Sep-2010 19:00,2010,261,1900,4.13,3.06,3.61,4.29,3.71,4.92,43.26,42.16,41.15,39.04,25.59,41.81,65.96,62.42,59.30,53.00,21.56,61.34
18-Sep-2010 19:30,2010,261,1930,4.13,3.06,3.57,4.28,3.73,4.91,43.26,42.16,41.15,39.02,25.59,41.81,65.96,62.42,59.30,52.94,21.56,61.34
18-Sep-2010 20:00,2010,261,2000,4.13,3.04,3.53,4.27,3.74,4.89,43.26,42.15,41.15,39.01,25.59,41.81,65.96,62.42,59.30,52.88,21.56,61.34
18-Sep-2010 20:30,2010,261,2030,4.13,3.04,3.52,4.28,3.78,4.86,43.26,42.15,41.15,39.01,25.59,41.81,65.96,62.42,59.30,52.88,21.56,61.34
18-Sep-2010 21:00,2010,261,2100,4.13,3.03,3.49,4.28,3.79,4.82,43.27,42.15,41.15,39.00,25.59,41.81,65.96,62.42,59.30,52.88,21.56,61.34
18-Sep-2010 21:30,2010,261,2130,4.12,3.01,3.46,4.27,3.78,4.75,43.27,42.15,41.15,39.00,25.59,41.81,66.02,62.42,59.30,52.88,21.56,61.34
18-Sep-2010 22:00,2010,261,2200,4.09,3.00,3.40,4.24,3.75,4.68,43.27,42.15,41.15,38.99,25.59,41.81,66.02,62.42,59.30,52.82,21.56,61.34
18-Sep-2010 22:30,2010,261,2230,4.06,2.98,3.35,4.25,3.74,4.64,43.27,42.15,41.15,38.99,25.59,41.81,66.02,62.42,59.30,52.82,21.56,61.34
18-Sep-2010 23:00,2010,261,2300,4.03,2.98,3.30,4.22,3.71,4.58,43.27,42.15,41.15,38.99,25.59,41.81,66.02,62.42,59.30,52.82,21.56,61.34
